"Find Peak Element"	"Time : O(lgN) ; Space: O(1)
 
Description:
A peak element is an element that is greater than its neighbors. 
Given an input array where num[i] ≠ num[i+1], find a peak element and 
return its index. 
The array may contain multiple peaks, in that case return the index to 
any one of the peaks is fine. 
You may imagine that num[-1] = num[n] = -∞. 
For example, in array [1, 2, 3, 1], 3 is a peak element and your 
function should return the index number 2.
 
{@link https://leetcode.com/problems/find-peak-element/ }"	"findPeakElement"	"### Java
```java
public class Solution {

    public int findPeakElement(int[] nums) {
        int left = 0;
        int right = nums.length - 1;
        while (left < right) {
            int mid = left + (right - left) / 2;
            if (nums[mid] < nums[mid + 1]) {
                left = mid + 1;
            } else {
                right = mid;
            }
        }
        return left;
    }
}
```"	"array(int)[nums];int
[ 1, 2, 0 ];1
[ 1, 2, 3, 1 ];2
[ 1, 2, 3, 4, 10, 9, 5, 9, 5, 9, 5, 10, 9, 8, 7, 5 ];4
[ 1, 2, 1, 3, 4, 5, 7, 6 ];6
[ 1, 10, 9, 8, 7, 6, 5, 4 ];1
[ 1 ];0
[ 1, 2 ];1
[ 2, 1 ];0
"
"Missing Ranges"	"Time : O(N) ; Space: O()
 
Description:
Given a sorted integer array where the range of elements are [lower, upper] 
inclusive, return its missing ranges. 
For example, given [0, 1, 3, 50, 75], lower = 0 and upper = 99, 
return [""2"", ""4->49"", ""51->74"", ""76->99""].
 
{@link https://leetcode.com/problems/missing-ranges/ }"	"findMissingRanges"	"### Java
```java
public class Solution {

    public List<String> findMissingRanges(int[] nums, int lower, int upper) {
        List<String> res = new ArrayList<>();
        int exp = lower;
        int i = 0;
        // don't forget the last possible missing range
        while (i <= nums.length && exp <= upper) {
            int num = i == nums.length ? upper + 1 : nums[i];
            if (num > upper) {
                num = upper + 1;
            }
            if(num != exp) {
                StringBuilder sb = new StringBuilder("""" + exp);
                if (num != exp + 1) {
                    sb.append(""->"").append(num - 1);
                } 
                res.add(sb.toString());
            }
            exp = num + 1;
            i++;
        }
        return res;
    }
}
```"	"array(int)[nums];int[lower];int[upper];list(string)
[ 0, 1, 3, 50, 75 ];0;99;[""2"", ""4->49"", ""51->74"", ""76->99""]
[ 0, 1, 2, 3 ];0;3;[]
[ 1, 3, 5 ];0;5;[""0"",""2"",""4""]
[ 3, 6 ];0;5;[""0->2"",""4->5""]
"
"Fraction To Recurring Decimal"	"Time : O() ; Space: O()
 
Description:
Given two integers representing the numerator and denominator of a fraction, 
return the fraction in string format. 
If the fractional part is repeating, enclose the repeating part in parentheses. 
For example, 
 Given numerator = 1, denominator = 2, return ""0.5"". 
 Given numerator = 2, denominator = 1, return ""2"". 
 Given numerator = 2, denominator = 3, return ""0.(6)"".
 
{@link https://leetcode.com/problems/fraction-to-recurring-decimal/ }
1. big integer : stack overflow issue"	"fractionToDecimal"	"### Java
```java
public class Solution {

    public String fractionToDecimal(int numerator, int denominator) {
        if (denominator == 0) {
            return """";
        }
        if (numerator == 0) {
            return ""0"";
        }
        StringBuilder sb = new StringBuilder();
        if ((numerator > 0 && denominator < 0) || (numerator < 0 && denominator > 0)) {
            sb.append(""-"");
        }
        long num = Math.abs((long) numerator);
        long den = Math.abs((long) denominator);

        // integral part
        sb.append(num / den);
        if (num % den == 0) {
            return sb.toString();
        }
        sb.append(""."");

        // decimal part
        num = num % den * 10;
        Map<Long, Integer> index = new HashMap<>();
        int recur = -1;
        while (num != 0) {
            if (index.containsKey(num)) {
                recur = index.get(num);
                break;
            }
            index.put(num, sb.length());
            sb.append(num / den);
            num = num % den * 10;
        }
        if (recur != -1) {
            sb.insert(recur, ""("");
            sb.append("")"");
        }
        return sb.toString();
    }
}
```"	"int[numerator];int[denominator];string
1;2;""0.5""
2;1;""2""
2;3;""0.(6)""
1;3;""0.(3)""
1;4;""0.25""
1;999;""0.(001)""
199;99;""2.(01)""
4000;4;""1000""
240;4;""60""
1001;10;""100.1""
-1;10;""-0.1""
-1;-2147483648;""0.0000000004656612873077392578125""
-2147483648;-1;""2147483648""

"
"Binary Search Tree Iterator"	"Time : O() ; Space: O()
 
Description:
Implement an iterator over a binary search tree (BST). Your iterator will 
be initialized with the root node of a BST. 
Calling next() will return the next smallest number in the BST. 
Note: next() and hasNext() should run in average O(1) time and uses O(h) 
memory, where h is the height of the tree.
 
{@link https://leetcode.com/problems/binary-search-tree-iterator/ }"	"trailingZeroes"	"### Java
```java
public class Solution {
    public int trailingZeroes(int n) {
        int numberOf5 = 0;
        while (n != 0) {
            int count = n / 5;
            numberOf5 += count;
            n = count;
        }
        return numberOf5;
    }
}
```"	"int[n];int
4617;1151
26;6
1;0
-1;0
100;24
25;6
"
"Largest Number"	"Time : O(N^2); Space : O(N)
 
Description: 
Given a list of non negative integers, arrange them such that they form 
the largest number. 
For example, given [3, 30, 34, 5, 9], the largest formed number is 9534330. 
Note: The result may be very large, so you need to return a string instead of an integer.
 
{@link https://leetcode.com/problems/largest-number/  }"	"largestNumber"	"### Java
```java
public class Solution {
    public String largestNumber(int[] nums) {
        List<String> list = new ArrayList<>();
        for (int number : nums) {
            list.add("""" + number);
        }
        
        // sort list by combination of two numbers
        Collections.sort(list, new Comparator<String>(){
            @Override
            public int compare(String num1, String num2) {
                String s1 = num1 + num2;
                String s2 = num2 + num1;
                // not num1.compareTo(num2);
                return s2.compareTo(s1); 
            }
        });
        
        StringBuilder strBuilder = new StringBuilder();
        boolean allZeros = true;
        for (String str: list) {
            if (allZeros && !str.equals(""0"")) {
                allZeros = false;
            }
            strBuilder.append(str);
        }
        // for corner case all 0s
        return allZeros ? ""0"" : strBuilder.toString();
    }
}
```"	"array(int)[nums];string
[ 3, 30, 34, 5, 9];""9534330""
[ 0, 0, 0];""0""
[ 0, 1, 0 ];""100""
[ 1, 1, 1, 1, 1, 1, 1, 1, 1 ];""111111111""
[12, 121];""12121""
[12, 13];""1312""
[12, 123];""12312""
[12, 1201];""121201""
"
"Reverse Words In A String I I"	"Time : O(N) ; Space: O(1)
 
Description: 
Given an input string, reverse the string word by word. 
For example, 
 Given s = ""the sky is blue"", 
 return ""blue is sky the"".
 
Note: 1) no leading and trailing spaces 
      2) only one space between words
      3) do it in-place
 
{@link }"	"reverseWords"	"### Java
```java
public class Solution {
    
    public String reverseWords(String s) {
        // reverse the whole sentence
        char[] c = s.toCharArray();
        reverse(c, 0, c.length);
        // trick: how to include the last position
        for (int i = 0, j = 0; j <= c.length; j++) {
            if (j == c.length || c[j] == ' ') {
                reverse(c, i, j);
                i = j + 1;
            }
        }

        return String.valueOf(c);
    }

    private void reverse(char[] s, int start, int end) {
        int mid = (end - start) / 2;
        for (int i = 0; i < mid; i++) {
            char temp = s[start + i];
            s[start + i] = s[end - i - 1];
            s[end - i - 1] = temp;
        }
    }
}
```"	"string[s];string
""the sky is blue"";""blue is sky the""
""sky"";""sky""
""the sky"";""sky the""
"
"Binary Tree Right Side View"	"Time : O(N); Space : O(N)
 
Description: 
Given a binary tree, imagine yourself standing on the right side of it, 
return the values of the nodes you can see ordered from top to bottom. 
For example: 
Given the following binary tree,
     1       <--- 
   /   \ 
  2     3     <--- 
   \     \ 
    5     4     <--- 
You should return [1, 3, 4].
 
{@link https://leetcode.com/problems/binary-tree-right-side-view/ }"	"rightSideView"	"### Java
```java
class BinaryTreeNode<T> {
    T data;
    BinaryTreeNode<T> left;
    BinaryTreeNode<T> right;

    public BinaryTreeNode() { }

    public BinaryTreeNode(T data, BinaryTreeNode<T> left, BinaryTreeNode<T> right) {
        this.data = data;
        this.left = left;
        this.right = right;
    }
}

/**
 * Summary:
 * 1. two-queue classic BFS, one for current level, one for next level (see solution below)
 *
 * 2. one-queue classic BFS, count size of queue before iterating current level see {@link _199_BinaryTreeRightSideView.SolutionOneQueue }
 *
 * 3. use (DFS + level) to achieve level reversal traversal, once a deeper level appears, add that element
 *
 * 4. DFS, combine result from right subtree and uncovered elements from left subtree (see {@link _199_BinaryTreeRightSideView.SolutionRecursive }
 */
public class Solution {

    /**
     * Traverse level by level and only keep the last element in each level and
     * can be improved by using only one queue
     * {@link _199_BinaryTreeRightSideView.SolutionOneQueue }
     */
    public List<Integer> rightSideView(BinaryTreeNode<Integer> root) {
        List<Integer> result = new ArrayList<>();
        if (root == null) {
            return result;
        }
        Queue<BinaryTreeNode<Integer>> cur = new LinkedList<>();
        cur.add(root);

        while (!cur.isEmpty()) {
            Queue<BinaryTreeNode<Integer>> next = new LinkedList<>();
            while (!cur.isEmpty()) {
                BinaryTreeNode<Integer> node = cur.poll();
                // if this is the last node in this level
                if (cur.isEmpty()) {
                    result.add(node.data);
                }
                if (node.left != null) {
                    next.add(node.left);
                }
                if (node.right != null) {
                    next.add(node.right);
                }
            }
            // go to next level
            cur = next;
        }

        return result;
    }
}
```"	"binary_tree(int)[root];list(int)
null;[]
[1, 2, 3, null, 5, null, 4];[1, 3, 4]
[1, null, 2, null, 3];[1, 2, 3]
[1, 2, null, 3];[1, 2, 3]
[1, 2, 3];[1, 3]
[5, 4, 8, 11, null, 13, 4, 7, 2, 5, 1];[5, 8, 4, 1]
[10, 5, 12, 4, 7];[10, 12, 7]
[1, null, 2, 3];[1, 2, 3]
[5, 4, 8, null, null, 13, 14, null, null, 5, 1];[5, 8, 14, 1]
"
"Number Of Islands"	"Time : O(N); Space : O(1)
 
Description: 
Given a 2d grid map of '1's (land) and '0's (water), count the number of 
islands. An island is surrounded by water and is formed by connecting 
adjacent lands horizontally or vertically. You may assume all four edges 
of the grid are all surrounded by water. 
Example 1: 
     11110 
     11010 
     11000 
     00000 
Answer: 1 
Example 2: 
     11000 
     11000 
     00100 
     00011 
Answer: 3
 
{@link https://leetcode.com/problems/number-of-islands/ }
1. how to calculate index of 2d array (icols + j)"	"numIslands"	"### Java
```java
public class Solution {

    // DFS version
    public int numIslands(String[][] grid) {
        if (grid.length == 0 || grid[0].length == 0) {
            return 0;
        }
        int rows = grid.length;
        int cols = grid[0].length;
        int result = 0;
        for (int i = 0; i < rows; i++) {
            for (int j = 0; j < cols; j++) {
                // label each reachable land from current position
                if (grid[i][j].equals(""1"")) {
                    labelReachableLand(i, j, rows, cols, grid);
                    result++;
                }
            }
        }
        // recover grid
        for (int i = 0; i < rows; i++) {
            for (int j = 0; j < cols; j++) {
                if (grid[i][j].equals(""+"")) {
                    grid[i][j] = ""1"";
                }
            }
        }
        return result;
    }

    // DFS to label reachable land
    private void labelReachableLand(int i, int j, int rows, int cols, String[][] grid) {
        // base case
        if (i < 0 || i >= rows || j < 0 || j >= cols || !grid[i][j].equals(""1"")) {
            return;
        }
        // recursive case
        grid[i][j] = ""I"";   // label as visited
        labelReachableLand(i + 1, j, rows, cols, grid);
        labelReachableLand(i - 1, j, rows, cols, grid);
        labelReachableLand(i, j - 1, rows, cols, grid);
        labelReachableLand(i, j + 1, rows, cols, grid);
    }
}
```"	"array(array(string))[grid];int
[[ ""1"", ""1"", ""1"", ""1"", ""0"" ], [ ""1"", ""1"", ""0"", ""1"", ""0"" ], [ ""1"", ""1"", ""0"", ""0"", ""0"" ], [ ""0"", ""0"", ""0"", ""0"", ""0"" ]];1
[[ ""1"", ""1"", ""0"", ""0"", ""0"" ], [ ""1"", ""1"", ""0"", ""0"", ""0"" ], [ ""0"", ""0"", ""1"", ""0"", ""0"" ], [ ""0"", ""0"", ""0"", ""1"", ""1"" ]];3
[[ ""1"" ]];1
[[ ""0"" ]];0
[[ ""1"" ], [ ""1"" ], [ ""1"" ], [ ""1"" ], [ ""1"" ]];1
[[ ""1"" ], [ ""0"" ], [ ""1"" ], [ ""0"" ], [ ""0"" ]];2
[[ ""1"", ""1"", ""0"", ""1"" ]];2
"
"Course Schedule"	"Time : O(); Space : O()
 
Description: 
There are a total of n courses you have to take, labeled from 0 to n - 1. 
Some courses may have prerequisites, for example to take course 0 you have to
first take course 1, which is expressed as a pair: [0,1] 
Given the total number of courses and a list of prerequisite pairs, 
is it possible for you to finish all courses? 
For example: 
     2, [[1,0]] 
There are a total of 2 courses to take. To take course 1 you should have 
finished course 0. So it is possible. 
     2, [[1,0],[0,1]] 
There are a total of 2 courses to take. To take course 1 you should have 
finished course 0, and to take course 0 you should also have finished 
course 1. So it is impossible.
 
{@link https://leetcode.com/problems/course-schedule/ }"	"canFinish"	"### Java
```java
public class Solution {

    /*
     * 1. construct topological graph 2. count in-degrees for each node 3. for
     * zero in-degree nodes, put them to queue 4. BFS search if all nodes become
     * zero in-degree
     */
    public boolean canFinish(int numCourses, int[][] prerequisites) {
        // initialize graph
        List<Set<Integer>> graph = new ArrayList<>();
        for (int i = 0; i < numCourses; i++) {
            graph.add(new HashSet<>());
        }
        // construct graph and count in-degrees for each node
        int[] indegrees = new int[numCourses];
        for (int[] is : prerequisites) {
            if (graph.get(is[0]).add(is[1])) {
                // !avoid duplicates. Alternatively, make graph
                // List<List<Integer>>
                indegrees[is[1]]++;
            }
        }
        // push all 0 in-degree nodes into queue
        Queue<Integer> zeros = new LinkedList<>();
        for (int i = 0; i < indegrees.length; i++) {
            if (indegrees[i] == 0) {
                zeros.add(i);
            }
        }

        // BFS
        int count = 0;
        while (!zeros.isEmpty()) {
            int course = zeros.poll();
            count++;
            for (int request : graph.get(course)) {
                // count down in-degree for this prerequisite by one
                // and then if it is zero
                indegrees[request]--;
                if (indegrees[request] == 0) {
                    zeros.add(request);
                }
            }
        }
        return count == numCourses;
    }
}
```"	"int[numCourses];array(array(int))[prerequisites];bool
2;[ [ 1, 0 ] ];true
2;[ [ 1, 0 ], [ 0, 1 ] ];false
3;[ [ 1, 0 ], [ 2, 1 ], [ 0, 2 ]];false
3;[ [ 1, 0 ], [ 2, 1 ]];true
3;[ [ 1, 0 ], [ 2, 0 ], [ 2, 1 ]];true
4;[ [ 0, 1 ], [ 3, 1 ], [ 1, 3 ], [ 3, 2 ] ];false
"
"Minimum Size Subarray Sum"	"Time : O(N); Space : O(1)
 
Description: 
Given an array of n positive integers and a positive integer s, find 
the minimal length of a subarray of which the sum ≥ s. If there isn't 
one, return 0 instead. 
For example, given the array [2,3,1,2,4,3] and s = 7, 
the subarray [4,3] has the minimal length under the problem constraint. 
If you have figured out the O(n) solution, try coding another solution 
of which the time complexity is O(n log n).
 
{@link https://leetcode.com/problems/minimum-size-subarray-sum/ }"	"minSubArrayLen"	"### Java
```java
public class Solution {

    /* keep a sliding window using two pointers */
    public int minSubArrayLen(int[] nums, int s) {
        int res = Integer.MAX_VALUE;
        int cursum = 0;
        int start = 0;
        for (int end = 0; end < nums.length; end++) {
            int num = nums[end];
            cursum += num;
            while (start <= end && cursum >= s) {
                res = Math.min(res, end - start + 1);
                cursum -= nums[start++];
            }
        }
        return res < Integer.MAX_VALUE ? res : 0;
    }
}
```"	"array(int)[nums];int[s];int
[2, 3, 1, 2, 4, 3];7;2
[2, 3, 1, 2, 4, 3];18;0
[2, 3, 1, 2, 4, 3];15;6
[];0;0
[5];6;0
[6];6;1
[9];6;1
[5334, 6299, 4199, 9663, 8945, 3566, 9509, 3124, 6026, 6250, 7475, 5420, 9201, 9501, 38, 5897, 4411, 6638, 9845, 161, 9563, 8854, 3731, 5564, 5331, 4294, 3275, 1972, 1521, 2377, 3701, 6462, 6778, 187, 9778, 758, 550, 7510, 6225, 8691, 3666, 4622, 9722, 8011, 7247, 575, 5431, 4777, 4032, 8682, 5888, 8047, 3562, 9462, 6501, 7855, 505, 4675, 6973, 493, 1374, 3227, 1244, 7364, 2298, 3244, 8627, 5102, 6375, 8653, 1820, 3857, 7195, 7830, 4461, 7821, 5037, 2918, 4279, 2791, 1500, 9858, 6915, 5156, 970, 1471, 5296, 1688, 578, 7266, 4182, 1430, 4985, 5730, 7941, 3880, 607, 8776, 1348, 2974, 1094, 6733, 5177, 4975, 5421, 8190, 8255, 9112, 8651, 2797, 335, 8677, 3754, 893, 1818, 8479, 5875, 1695, 8295, 7993, 7037, 8546, 7906, 4102, 7279, 1407, 2462, 4425, 2148, 2925, 3903, 5447, 5893, 3534, 3663, 8307, 8679, 8474, 1202, 3474, 2961, 1149, 7451, 4279, 7875, 5692, 6186, 8109, 7763, 7798, 2250, 2969, 7974, 9781, 7741, 4914, 5446, 1861, 8914, 2544, 5683, 8952, 6745, 4870, 1848, 7887, 6448, 7873, 128, 3281, 794, 1965, 7036, 8094, 1211, 9450, 6981, 4244, 2418, 8610, 8681, 2402, 2904, 7712, 3252, 5029, 3004, 5526, 6965, 8866, 2764, 600, 631, 9075, 2631, 3411, 2737, 2328, 652, 494, 6556, 9391, 4517, 8934, 8892, 4561, 9331, 1386, 4636, 9627, 5435, 9272, 110, 413, 9706, 5470, 5008, 1706, 7045, 9648, 7505, 6968, 7509, 3120, 7869, 6776, 6434, 7994, 5441, 288, 492, 1617, 3274, 7019, 5575, 6664, 6056, 7069, 1996, 9581, 3103, 9266, 2554, 7471, 4251, 4320, 4749, 649, 2617, 3018, 4332, 415, 2243, 1924, 69, 5902, 3602, 2925, 6542, 345, 4657, 9034, 8977, 6799, 8397, 1187, 3678, 4921, 6518, 851, 6941, 6920, 259, 4503, 2637, 7438, 3893, 5042, 8552, 6661, 5043, 9555, 9095, 4123, 142, 1446, 8047, 6234, 1199, 8848, 5656, 1910, 3430, 2843, 8043, 9156, 7838, 2332, 9634, 2410, 2958, 3431, 4270, 1420, 4227, 7712, 6648, 1607, 1575, 3741, 1493, 7770, 3018, 5398, 6215, 8601, 6244, 7551, 2587, 2254, 3607, 1147, 5184, 9173, 8680, 8610, 1597, 1763, 7914, 3441, 7006, 1318, 7044, 7267, 8206, 9684, 4814, 9748, 4497, 2239];697439;132
"
"Course Schedule I I"	"Time : O() ; Space: O()
 
Description:
There are a total of n courses you have to take, labeled from 0 to n - 1. 
Some courses may have prerequisites, for example to take course 0 you have 
to first take course 1, which is expressed as a pair: [0,1] 
Given the total number of courses and a list of prerequisite pairs, return 
the ordering of courses you should take to finish all courses. 
There may be multiple correct orders, you just need to return one of them. 
If it is impossible to finish all courses, return an empty array.
 
For example: 2, [[1,0]] 
There are a total of 2 courses to take. To take course 1 you should have 
finished course 0. So the correct course order is [0,1] 
4, [[1,0],[2,0],[3,1],[3,2]] 
There are a total of 4 courses to take. To take course 3 you should have 
finished both courses 1 and 2. Both courses 1 and 2 should be taken after 
you finished course 0. So one correct course order is [0,1,2,3]. 
Another correct ordering is[0,2,1,3]. 
Note: The input prerequisites is a graph represented by a list of edges, 
not adjacency matrices. Read more about how a graph is represented.
 
{@link https://leetcode.com/problems/course-schedule-ii/ }"	"findOrder"	"### Java
```java
public class Solution {
    
    public int[] findOrder(int numCourses, int[][] prerequisites) {
        // for each course in the map nextVertex, the corresponding set contains prerequisite courses for this course 
        Map<Integer, Set<Integer>> nextVertex = new HashMap<>();
        // preVertex[i] indicates the number of courses that depend on course i
        int[] preVertex = new int[numCourses];

        // set up nextVertex and preVertex
        for (int i = 0; i < prerequisites.length; i++) {
            if (!nextVertex.containsKey(prerequisites[i][0])) {
                nextVertex.put(prerequisites[i][0], new HashSet<>());
            }

            if (nextVertex.get(prerequisites[i][0]).add(prerequisites[i][1])) {
                preVertex[prerequisites[i][1]]++;
            }
        }

        // queue for BFS, which will only hold courses currently upon which no other courses depend
        Deque<Integer> queue = new LinkedList<>();

        for (int i = 0; i < preVertex.length; i++) {
            // start from courses upon which no other courses depend. These courses should come last in the order list
            if (preVertex[i] == 0) {
                queue.offerLast(i);
            }
        }

        // array for the result, which will be filled up from the end by index
        int[] res = new int[numCourses];
        int index = res.length - 1;

        while (!queue.isEmpty()) {
            int key = queue.pollFirst(); // this is a course that no other courses will depend upon
            res[index--] = key;          // so we put it at the end of the order list

            // since we are done with course ""key"", for any other course that course ""key"" is dependent on, we can decrease
            // the corrresponding preVertex by one and check if it is qualified to be added to the queue.
            if (nextVertex.containsKey(key)) {
                for (int i : nextVertex.get(key)) {
                    if (--preVertex[i] == 0) {
                        queue.offerLast(i);
                    }
                }
            }

            --numCourses; // we are done with course ""key"", so reduce the remaining number of courses by 1
        }

        // if the remaining number of courses is not zero, then we cannot complete all the courses; otherwise return the result
        return numCourses == 0 ? res : new int[0];
    }
}
```"	"int[numCourses];array(array(int))[prerequisites];array(int)
2;[ [ 1, 0 ] ];[0,1]
2;[ [ 1, 0 ] ];[0,1]
4;[ [ 1, 0 ], [ 2, 0 ], [ 3, 1 ], [3, 2]];[0, 1, 2, 3]
3;[ [ 1, 0 ], [ 2, 1 ], [ 0, 2 ]];[]
"
"House Robber I I"	"Time : O(); Space : O()
 
Description: 
After robbing those houses on that street, the thief has found himself 
a new place for his thievery so that he will not get too much attention. 
This time, all houses at this place are arranged in a circle. That means 
the first house is the neighbor of the last one.  Each house has a certain 
amount of money stashed, the only constraint stopping you from robbing 
each of them is that adjacent houses have security system connected and 
it will automatically contact the police if two adjacent houses were 
broken into on the same night.
Given a list of non-negative integers representing the amount of money
of each house, determine the maximum amount of money you can rob 
tonight without alerting the police.
 
{@link https://leetcode.com/problems/house-robber-ii/  }"	"rob"	"### Java
```java
/** how to break circle down to original house robber problem */
public class Solution {

    public int rob(int[] nums) {
        int len = nums.length;
        if (len == 1) {
            return nums[0];
        } else if (len == 2) {
            return Math.max(nums[0], nums[1]);
        } else {
            return Math.max(rob(nums, 0, len - 2), rob(nums, 1, len - 1));
        }
    }

    // when you might be able to steal both start and end
    private int rob(int[] nums, int start, int end) {
        if (start > end) {
            return 0;
        } else if (start == end) {
            return nums[start];
        } else {
            int[] dp = new int[end - start + 2];
            dp[dp.length - 1] = 0;
            for (int i = end - start; i >= 0; i--) {
                if (i == end - start) {
                    dp[i] = nums[end];
                } else {
                    dp[i] = Math.max(dp[i + 1], nums[start + i] + dp[i + 2]);
                }
            }
            return dp[0];
        }
    }
}
```"	"array(int)[nums];int
[1];1
[1, 2, 3];3
[1, 3, 4, 3];6
[1, 2, 3, 4, 5, 6, 7, 8];20
[1, 2, 3, 4, 5, 6, 7];15
"
"Kth Largest Element In An Array"	"Time : O(N) ~ O(N^2); Space : O(1)
 
Description: 
Find the kth largest element in an unsorted array. Note that it is the 
kth largest element in the sorted order, not the kth distinct element. 
For example, Given [3,2,1,5,6,4] and k = 2, return 5. 
Note: You may assume k is always valid, 1 ≤ k ≤ array's length.
 
{@link https://leetcode.com/problems/kth-largest-element-in-an-array/  }"	"findKthLargest"	"### Java
```java
public class Solution {
    
    // partition until we find k
    public int findKthLargest(int[] nums, int k) {
        int len = nums.length;
        int left = 0;
        int right = len - 1;
        while (left <= right) {
            int index = randomPartition(nums, left, right);
            if (index == len - k) {
                return nums[index];
            } else if (index < len - k) {
                left = index + 1;
            } else {
                right = index - 1;
            }
        }
        return -1;
    }

    private int randomPartition(int[] nums, int left, int right) {
        // choose a random index as pivot's position
        int index = left + new Random().nextInt(right - left + 1);
        swap(nums, index, right);
        int i = left - 1;
        for (int j = left; j < right; j++) {
            if (nums[j] < nums[right]) {
                swap(nums, ++i, j);
            }
        }
        swap(nums, ++i, right);
        return i;
    }

    private void swap(int[] nums, int i, int j) {
        int temp = nums[i];
        nums[i] = nums[j];
        nums[j] = temp;
    }
}
```"	"array(int)[nums];int[k];int
[60, 94, 63, 3, 86, 40, 93, 36, 56, 48, 17, 10, 23, 43, 77, 1, 1, 93, 79, 4, 10, 47, 1, 99, 91, 53, 99, 18, 52, 61, 84, 10, 13, 52, 3, 9, 78, 16, 7, 6];18;52
[2, 1, 4, 3, 2];3;2
[2, 1];1;2
"
"Combination Sum I I I"	"Time : O() ; Space: O()
 
Description:
Find all possible combinations of k numbers that add up to a number n, given 
that only numbers from 1 to 9 can be used and each combination should be a 
unique set of numbers. 
Ensure that numbers within the set are sorted in ascending order.
Example 1: Input: k = 3, n = 7 Output: [[1,2,4]] 
Example 2: Input: k = 3, n = 9 Output: [[1,2,6], [1,3,5], [2,3,4]]
 
{@link https://leetcode.com/problems/combination-sum-iii/ }"	"combinationSum3"	"### Java
```java
public class Solution {

    private int[] nums = { 1, 2, 3, 4, 5, 6, 7, 8, 9 };

    public List<List<Integer>> combinationSum3(int k, int n) {
        List<List<Integer>> res = new ArrayList<>();
        List<Integer> sub = new ArrayList<>();
        int index = 0;
        int cur = 0;
        combine(k, index, n, cur, sub, res);
        return res;
    }

    private void combine(final int k, int index, int target, int cursum,
            List<Integer> sub, List<List<Integer>> res) {
        // base case
        if (sub.size() == k && cursum == target) {
            res.add(sub);
            return;
        }
        // recursive case
        for (int i = index; i < nums.length; i++) {
            int num = nums[i];
            // pruning siblings
            if (cursum + num > target || sub.size() >= k) {
                break;
            }
            List<Integer> copy = new ArrayList<>(sub);
            copy.add(num);
            combine(k, i + 1, target, cursum + num, copy, res);
        }
    }
}
```"	"int[k];int[n];list(list(int))
3;7;[[1, 2, 4]]
3;9;[[1, 2, 6], [1, 3, 5], [2, 3, 4]]
"
"Contains Duplicate I I I"	"Time : O(NlgK); Space : O()
 
Description: 
Given an array of integers, find out whether there are two distinct 
indices i and j in the array such that the difference between nums[i] 
and nums[j] is at most t and the difference between i and j is at most k.
 
{@link https://leetcode.com/problems/contains-duplicate-iii/ }"	"containsNearbyAlmostDuplicate"	"### Java
```java
public class Solution {

    public boolean containsNearbyAlmostDuplicate(int[] nums, int k, int t) {
        TreeSet<Long> values = new TreeSet<>();
        int n = nums.length;
        for (int i = 0; i < n; i++) {
            // remove values that are out of current window
            int num = nums[i];
            // in case of integer overflow
            Long floor = values.floor((long) num);
            Long ceiling = values.ceiling((long) num);
            if ((floor != null && num - floor <= t) || (ceiling != null && ceiling - num <= t)) {
                return true;
            }
            values.add((long) num);
            if (i >= k) {
                values.remove((long)nums[i - k]);
            }
        }
        return false;

    }
}
```"	"array(int)[nums];int[k];int[t];bool
[-1, -1];1;0;true
[-1, 2147483647];1;2147483647;false
"
